Tweet index	Label	Tweet text
2335	1	shadoyaosman cant find pair would fit :see-no-evil_monkey: :speak-no-evil_monkey: :speak-no-evil_monkey: :face_with_tears_of_joy:
2336	0	diversechurch whales morning httptcoeuuxiufcb
2337	0	get raw
2338	0	bigbillybmoney haha noo dont need new boobs old ones fabulous :squinting_face_with_tongue: :squinting_face_with_tongue: :squinting_face_with_tongue:
2339	1	well week great start #fml
2340	0	ggstudiocongratulations gg giving us amazing collections yrsin fact planning u prospictive :smiling_face_with_smiling_eyes:
2341	0	#all #cute #dude #girlygirl #im #into #is please rt httptcolbihbe httptcothyrbdtg
2342	1	keep telling friends im busy need stop blowing cant stop httptcobhiwoejm
2343	0	mikereiss fading public doesnt apply gambling exact opposite matthewberrytmr youre good shape
2344	1	secret santa one erhotter work colleagues httptcoellkapfh
2345	0	excitement #evc follow evcindia answer simple questions win passes gig #getenchanted httptconeazkoivt
2346	0	notthecubsway drcubcolclasure red sox follower vouch gomes clubhouse leader fun teammate
2347	0	enroll members leg lr help personallyenrolled members get executive w diamond pkgs httptcoxtujjtct
2348	1	yay longer vehicle :pensive_face: :disappointed_face:
2349	0	getting ready #yesterday #christmaseve #lastnight httptcoygeol
2350	0	#notcies #eu eu backs top earlycareer researchers million httptcoefsypssc
2351	1	thenewdeal onetoo damn socialist
2352	1	love seeing guys got
2353	1	think cartwheel httptcopxuszuupn
2354	1	dont like clowns im going one
2355	0	someone please tell video
2356	0	drinking mercury winged messenger planet series bellsbrewery httptcoiogzrrsfgl #photo
2357	1	found making babies final thursday good thing much time study
2358	0	good morning hank saturday im starving
2359	0	long wait till released co turns temperature httptcoufdoclfm httptcopuzjgwlue
2360	1	cant wait #facup rd draw
2361	0	redstate people commit crimes resist cops attack cops endangering lives respect law people
2362	1	fleury shut outs far season hes still good though
2363	0	noellemillis typed lisp hahah
2364	0	santa looks name :smirking_face: :person_gesturing_NO: :crown: #sassy #naughty #or #nice #instagood #instadaily #christmas httptcosrgscptb
2365	1	dont wanna hate religious people cos one im religious music #ahaa
2366	1	theres millions autobot troll accounts twitter post dumb sht rts people call stupid naive
2367	1	keep running problems always works
2368	1	would like thank nephew giving horrible cold sore throat etc much appreciated
2369	1	enabling windows firewall perfectly reasonable thing package software installer #sccmadmininhealthcare
2370	1	microphone fails conversation years ago disruptivedean #webrtc #webrtcparis
2371	1	welp goes bucks drain thanks ku student housing get
2372	0	pressure unreal keep
2373	0	#soundcloud dl httptcoicrnhduh follow lexinreallife #atl #consciousmusic httptcoppzajrvm
2374	1	absolutely love moving house
2375	1	powerful picture taken #protester #night #christmas real httptcoevdeheqpsj
2376	1	listened gimme shelter driving rain :face_with_tears_of_joy:
2377	1	taking mansion mexicans mikeyglander
2378	0	getontvn thesharktweet whats going sharks hair looks like council cut
2379	0	#notcies #eu liverpool workers miscarriage justice victims httptcokkyxacur
2380	1	haleymae ha dont haters misguided souls thought mentions bulletin board issues
2381	0	merrinaised lisatagaloa yip likely next time get #suckered #making anotherone :winking_face_with_tongue:
2382	1	love hearing peoples explanations dating world america library studying
2383	0	eskom loadshedding hammers rand httptcolcttrvasn current spot rate usdr httptcopgzhdkbjgd #vivaancviva
2384	1	great person
2385	1	hollyb lottiebaring cant wait see ya
2386	1	wow feel great
2387	1	twitter slams austin strange fruit pr firm spurring drop name shared song lynching httptcodsnzfta
2388	1	watchthisface looking forward time traipse stairs postie baby attached nipple :flushed_face:
2389	1	ragavendra timesofindia r less bcci arnab keeps bashing news hour
2390	1	yep true patriots httptcolaztlmaho
2391	1	jackheverin joelbateman taysmith mattyprosser head mathers batting #powerful #intimidating
2392	0	darrellr ebjunkies id prefer slew #ferguson protestors across usthey stop traffic shut dwn bridges
2393	1	johnslavin think may use ads
2394	0	quikr vhsupersonic dillonfrancis bcoz #nasty loves #gosupersonicquikr
2395	1	awfulannouncing dont believe
2396	1	nothing like hr swing back day walker make feel like million bucks #shiftworkerlife
2397	0	dont respect beliefsi respect right #atheist #atheism
2398	0	goodgary neilby parkzthedon tonybrown gazthegooner losdagooner mmmm :face_with_tears_of_joy: :face_with_tears_of_joy:
2399	0	speakeasy httptcobgyuax
2400	1	wow #shocker rt theatlantic dick cheney cia torture id minute httptcocppritmqzj httptconsznaqec
2401	0	one season togo #onetreehill
2402	1	late howie carr wd amused see granny warren putting wood bowtied bum kisser
2403	1	michael sexy face cough httptcoowjgozqju
2404	1	love made fun
2405	1	feels good get go straight school though
2406	0	hey everyone want christmas gift send one nvidiageforce #gtx httptconcsqoqpw
2407	0	pretty sure theres satanic baby apartment next door stays howling crying howling day night ugh #killmenow
2408	0	httptcovnpjosack #gapingangels #georgeous georgeous busty blonde drilled aroused holes
2409	0	rjguir wearing pin sent rest video yesterday made day #daymade #addicted httptcorpvpdfdrqw
2410	0	arlo ugh painful sure cant win em spose shouldnt ever look like
2411	0	think saltnpepa geico commercial think pretty terrible
2412	0	im officially twitter sure pound signs
2413	1	moment realize done whole year
2414	1	yeah prom important event life
2415	1	wishing relationship real
2416	0	#exclusive #indonesia #airasia #crash #probe #focuses #timing #request #climb #weather httptcodrtibijny via reuters
2417	0	craftsboy marvelloussounds nothing like jingle bells song ive ever heardi see mismatched sockstights cricket gear
2418	0	indian urdu daily advocates murdering apostates extremist hindu groups convert muslims first httptconaswvjnlze
2419	0	company profile twins ventures llc httptcobegvmfu #twins #ventures #llc
2420	0	photo pc lace corset size smallxl price leave size email invoice httptcoxrprltkxm
2421	0	much easier write im feeling actually speak get nervous stumble words heart
2422	0	bacon thats thats tweet
2423	0	yup amazing isnt acepraline thelexzane eppicbarz
2424	0	photo dance icon sports brashorts bikini lingerie one size leave email invoice httptcoakmevicvk
2425	0	better score better ones
2426	1	realalexjones put soaps shampoo healthy
2427	0	tylerjshock score someone
2428	1	calamity lieseverything fake accept isnt true truth comes deny
2429	1	taking christmas lights swamp blast
2430	0	annakrystyna freshman semester first year #ohanya #finalsamiright
2431	0	dont know whats worsethe fact mcdonalds open christmas day people actually eating right
2432	1	love body cant handle school stress makes physically sick
2433	1	finally going bed definitely looking forward waking hours :thumbs_up:
2434	0	sommelierkeith aww bless ya enjoy break babe yeah great thanks finally recovering hows ya tash going :face_blowing_a_kiss:
2435	1	platoon strategy aint bad mean line army #mets
2436	1	day going dr cause im sure strep #awesome
2437	0	patwilsoninfo huh graphical representation whats happening nothing take photo
2438	0	time face truth never
2439	1	guy started jack hammering morning right outside window stop anytime #sleepingbeauty
2440	1	thelouiemiguel way start new year
2441	0	girlmy reason put makeup im satisfied faceunlike bitch #winter
2442	0	oh look wrapping presents easyheres video prove ithttptcofqfevnka
2443	1	write cover page thesis laptop commits suicide #thankgodforbackups httptcobdjhlbcg
2444	1	havent talked days thats cool guess
2445	1	interview cancelled north korea immense comedy would blow mortal minds
2446	1	sky looks beautiful today httptcodefoxpzi
2447	0	foxnews hey #russia make money #tweeting yethttptcoqwbriavk #foxnews clip explains howhttpstcocpjzkegne
2448	0	aww ive seen pictures benbotica today hows recovery going #getwellsoon
2449	1	team playoff picked people didnt solve schools still pissed im shocked #cfbplayoff
2450	1	calgarysenate yes mans property privilege happypunksgrl #ironagethinking
2451	1	day ski school instructor patrick soon ill ready black slopes httptcoqwikebioe
2452	1	everyones full ruddy xmas cheer
2453	1	numbdave know house hermetically sealed environment askegg seculawyer stardancer
2454	0	one things sure ima make yall folks remember
2455	1	sending best wishes coworkers morning
2456	0	#cant #identified #uk allow #syrian refugees #entry among #islamists potential #terrorists
2457	1	rowdiejones continuationists demand prooftext cessationism bibchr beautiful observation
2458	0	yep exactly youre thinking someone called ambulance former audi r #audi #r #carporn httptcoyrocockb
2459	0	srbachchan u use smartphonehttptcoqwbriavksmartphone app pays youseehttptcordlrugnie go httpstcocpjzkegne
2460	0	fuck u come commercial injury break w delay game #redskins
2461	0	#notcias #eu #europ santa juncker bring gift healthier eu httptcofhczsu
2462	1	fun httptcogwtziotr
2463	1	irony died times climax sholay police urged thakur take law hands #bollywood
2464	1	done much httptcobydnpeqv
2465	0	bdutt best reports frm field bad studio field true story teller
2466	1	yay knee machines httptcobnkzlbse
2467	0	ebcooper condone murder rude peoplefile nincompoop update
2468	0	#minivan #mom #ebony #wilkerson #guilty #by #reason #of #insanity #judge florida judge ruled friday httptcojblfejxft
2469	0	davebett long yeah directors cut longer :beaming_face_with_smiling_eyes: need see penguins madagascar btw
2470	0	well today go fuck
2471	1	love working hour getting paid
2472	1	love wake grumpy #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh
2473	1	luxtonr adamjamesberack lfc worst start years still efc funny #wishwehadamilstriker
2474	0	kidding unacceptable httptcozijtdi
2475	1	well nmu computer took poop hopefully start back later #whatdoiexpect #nmucomputersarethebest :expressionless_face: :unamused_face:
2476	1	one year eye twitching #sofun
2477	0	case somebody breaks apartment :kitchen_knife: :dizzy_face: httptcoihkkayo
2478	1	pizzaexpress still response pizzaexpress #greatcustomerrelations
2479	1	navrooz among #duleepsingh childrennone one
2480	1	dead supportive family ive got
2481	0	redeyefnc saturday damnthere goes secret news paraphernalia telling
2482	0	iwannawant billisfps yeah happens every time want like video
2483	1	hadleyfreeman could happened anyone time come critics oops apologies typical loving #brit
2484	1	babysitting like saturday :unamused_face:
2485	0	hafeezs slider much mess bowling backofthepalm kph require extension httptcokiglpzy
2486	0	#mtvstars justin bieber #net #fast
2487	0	judemugabi squirt squat
2488	0	make money business loral langemeires best seller millionaire maker get copy httptcoxzpujiva
2489	0	bavarianshady u dnt hav tobt sme ppl doevn whn shit p
2490	0	blackpool today interview weather beach
2491	0	manutdstholder hunts youre familiar matt bubsy #then
2492	0	dirgahayu corps mbbbt :smiling_face_with_sunglasses: :musical_score: :clapping_hands: :oncoming_fist: corps w tari eni others pic — httpstcowcehzzumax
2493	0	room please dont want
2494	0	bigalmlm please give follow back
2495	0	kayyt narrow knife might find target answer sarcastic
2496	0	trying type parkside turned paradise #coincidence #i #think
2497	1	woman wearing tshirt itvjeremykyle says act like lady
2498	1	grandmas coming yay money #lol #kidding
2499	1	one point almost believed law attraction effective
2500	1	kthbates yup gotta keep frantic party lifestyle
2501	1	socialxclub dare fun christians supposed boring zero fun horrible christians lol #misfit
2502	0	watching birds fly photo httptcomowdrxav
2503	0	jaketallow feel like relevant dont worry word limit man least youre
2504	1	maggsonmedia #eskom yup service delivery impeccable diesel supply cash flow problems ineptitude
2505	1	sarcasm incoming weekend going great time grounded nothing homework gunna blast
2506	0	erinalso cant wait enjoy christmas
2507	1	glad know friends supportive
2508	1	chefcarolineb sounds like la end days
2509	1	erasure percival everett pym mat johnsonso black literature black arts movement #changethecanon
2510	0	chicks really pimping males days #the #look #yallknowthatsnotcoolright
2511	0	powerful statement rob hustle growing crisis #icantbreathe httpstcoackpac
